match_id,player,total_points,venue,team1,team2,city,toss_decision,toss_winner,winner,role,points_last_5,player_consistency,venue_avg_points,bat_first,bat_second,h2h_points_agnst_opp,pitch_batting,batter_pitch_batting,bowler_pitch_batting,team_form,team
1304050,A Badoni,120.1,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Gujarat Titans,Mumbai,field,Gujarat Titans,Gujarat Titans,allrounder,120.1,0.0,46.410082304526746,1,0,80.55,0,0,0,113.0,Lucknow Super Giants
1304053,A Badoni,37.85,"Brabourne Stadium, Mumbai",Chennai Super Kings,Lucknow Super Giants,Mumbai,field,Lucknow Super Giants,Lucknow Super Giants,allrounder,78.975,58.159532752593535,48.30764705882353,0,1,10.67,0,0,0,118.0,Lucknow Super Giants
1304058,A Badoni,39.85,"Dr DY Patil Sports Academy, Mumbai",Lucknow Super Giants,Sunrisers Hyderabad,Mumbai,field,Sunrisers Hyderabad,Lucknow Super Giants,allrounder,65.93333333333332,46.92036693519492,45.94578454332552,1,0,83.55,0,0,0,179.32,Lucknow Super Giants
1304061,A Badoni,25.5,"Dr DY Patil Sports Academy, Mumbai",Delhi Capitals,Lucknow Super Giants,Mumbai,field,Lucknow Super Giants,Lucknow Super Giants,allrounder,55.825,43.317365647816885,45.94578454332552,0,1,10.67,0,0,0,186.61,Lucknow Super Giants
1304066,A Badoni,5.75,"Wankhede Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Mumbai,field,Lucknow Super Giants,Rajasthan Royals,allrounder,45.81,43.6897785528835,46.410082304526746,0,1,10.67,0,0,0,166.3,Lucknow Super Giants
1304077,A Badoni,26.95,"Dr DY Patil Sports Academy, Mumbai",Royal Challengers Bangalore,Lucknow Super Giants,Mumbai,field,Lucknow Super Giants,Royal Challengers Bangalore,allrounder,27.18,13.569248321111935,45.94578454332552,0,1,10.67,0,0,0,109.3,Lucknow Super Giants
1304083,A Badoni,49.1,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai,field,Mumbai Indians,Lucknow Super Giants,allrounder,29.43,16.41510737095555,46.410082304526746,1,0,48.2,0,0,0,119.2,Lucknow Super Giants
1304088,A Badoni,4.6,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Punjab Kings,Pune,field,Punjab Kings,Lucknow Super Giants,allrounder,22.38,18.28430337748745,45.27287234042553,1,0,30.25,0,0,0,123.71999999999998,Lucknow Super Giants
1304099,A Badoni,17.25,"Maharashtra Cricket Association Stadium, Pune",Lucknow Super Giants,Kolkata Knight Riders,Pune,field,Kolkata Knight Riders,Lucknow Super Giants,allrounder,20.73,18.304596417293634,45.27287234042553,1,0,39.78333333333333,0,0,0,248.9,Lucknow Super Giants
1304103,A Badoni,15.2,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Lucknow Super Giants,Pune,bat,Gujarat Titans,Gujarat Titans,allrounder,22.62,16.796971453211412,45.27287234042553,0,1,10.67,0,0,0,172.09,Lucknow Super Giants
1304109,A Badoni,25.0,"Brabourne Stadium, Mumbai",Rajasthan Royals,Lucknow Super Giants,Mumbai,bat,Rajasthan Royals,Rajasthan Royals,allrounder,22.23,16.69362153638326,48.30764705882353,0,1,10.67,0,0,0,179.85,Lucknow Super Giants
1359477,A Badoni,42.7,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Delhi Capitals,Lucknow,field,Delhi Capitals,Lucknow Super Giants,allrounder,20.95,14.17339056118892,40.76116666666667,1,0,76.975,0,0,0,184.04,Lucknow Super Giants
1359480,A Badoni,26.45,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Lucknow Super Giants,Chennai,field,Lucknow Super Giants,Chennai Super Kings,allrounder,25.32,10.851071375675266,41.65044080604534,0,1,10.67,0,0,0,215.28000000000003,Lucknow Super Giants
1359489,A Badoni,58.5,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bangalore,Lucknow Super Giants,Bengaluru,field,Lucknow Super Giants,Lucknow Super Giants,allrounder,33.57,17.076723924687638,47.46875,0,1,10.67,0,0,0,190.74,Lucknow Super Giants
1359495,A Badoni,5.75,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Punjab Kings,Lucknow,field,Punjab Kings,Punjab Kings,allrounder,31.68,19.90661322274583,40.76116666666667,1,0,30.25,0,0,0,146.98,Lucknow Super Giants
1359500,A Badoni,1.15,"Sawai Mansingh Stadium, Jaipur",Lucknow Super Giants,Rajasthan Royals,Jaipur,field,Rajasthan Royals,Lucknow Super Giants,allrounder,26.910000000000004,24.28367249820338,44.3706572769953,1,0,13.925,0,0,0,197.1,Lucknow Super Giants
1359504,A Badoni,9.2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Gujarat Titans,Lucknow Super Giants,Lucknow,bat,Gujarat Titans,Gujarat Titans,allrounder,20.21,23.444919492290843,40.76116666666667,0,1,10.67,0,0,0,223.69,Lucknow Super Giants
1359512,A Badoni,101.45,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Lucknow Super Giants,Punjab Kings,Chandigarh,field,Punjab Kings,Lucknow Super Giants,allrounder,35.209999999999994,43.68826215358078,45.26283185840708,1,0,30.25,0,0,0,282.17,Lucknow Super Giants
1359517,A Badoni,4.6,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Royal Challengers Bangalore,Lucknow Super Giants,Lucknow,bat,Royal Challengers Bangalore,Royal Challengers Bangalore,allrounder,24.43,43.15137019840736,40.76116666666667,0,1,10.67,0,0,0,299.7,Lucknow Super Giants
1359519,A Badoni,121.85,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Chennai Super Kings,Lucknow,field,Chennai Super Kings,Warren Bell,allrounder,47.64999999999999,58.936480638056416,40.76116666666667,1,0,121.85,0,0,0,265.18999999999994,Lucknow Super Giants
1359525,A Badoni,46.15,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Lucknow Super Giants,Ahmedabad,field,Lucknow Super Giants,Gujarat Titans,allrounder,56.64999999999999,53.21896983219423,44.98702290076336,0,1,10.67,0,0,0,135.15,Lucknow Super Giants
1359542,A Badoni,48.75,"Eden Gardens, Kolkata",Lucknow Super Giants,Kolkata Knight Riders,Kolkata,field,Kolkata Knight Riders,Lucknow Super Giants,allrounder,64.55999999999999,46.97632914564525,50.09178674351585,1,0,39.78333333333333,0,0,0,245.6,Lucknow Super Giants
1370351,A Badoni,1.15,"MA Chidambaram Stadium, Chepauk, Chennai",Mumbai Indians,Lucknow Super Giants,Chennai,bat,Mumbai Indians,Mumbai Indians,allrounder,44.5,48.66990856782042,41.65044080604534,0,1,10.67,0,0,0,304.6,Lucknow Super Giants
1422122,A Badoni,1.15,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Lucknow Super Giants,Jaipur,bat,Rajasthan Royals,Rajasthan Royals,allrounder,43.81,49.396032229319786,44.3706572769953,0,1,10.67,0,0,0,316.89,Lucknow Super Giants
1422129,A Badoni,9.2,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Punjab Kings,Lucknow,bat,Lucknow Super Giants,Lucknow Super Giants,allrounder,21.28,24.13233308240212,40.76116666666667,1,0,30.25,0,0,0,225.26,Lucknow Super Giants
1422133,A Badoni,0.0,"M Chinnaswamy Stadium, Bengaluru",Lucknow Super Giants,Royal Challengers Bengaluru,Bengaluru,field,Royal Challengers Bengaluru,Lucknow Super Giants,allrounder,12.05,20.843674100311578,47.46875,1,0,0.0,0,0,0,151.67000000000002,Lucknow Super Giants
1422139,A Badoni,41.0,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Gujarat Titans,Lucknow,bat,Lucknow Super Giants,Lucknow Super Giants,allrounder,10.5,17.44301436105582,40.76116666666667,1,0,80.55,0,0,0,139.95,Lucknow Super Giants
1426264,A Badoni,111.25,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Delhi Capitals,Lucknow,bat,Lucknow Super Giants,Delhi Capitals,allrounder,32.52,47.052558378902205,40.76116666666667,1,0,76.975,0,0,0,156.61,Lucknow Super Giants
1426266,A Badoni,53.35,"Eden Gardens, Kolkata",Lucknow Super Giants,Kolkata Knight Riders,Kolkata,field,Kolkata Knight Riders,Kolkata Knight Riders,allrounder,42.96,44.04718208920975,50.09178674351585,1,0,39.78333333333333,0,0,0,173.2,Lucknow Super Giants
1426282,A Badoni,26.7,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,Rajasthan Royals,Lucknow,field,Rajasthan Royals,Rajasthan Royals,allrounder,46.46,41.30380430420423,40.76116666666667,1,0,13.925,0,0,0,164.35000000000002,Lucknow Super Giants
1426286,A Badoni,18.9,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Mumbai Indians,Lucknow Super Giants,Lucknow,field,Lucknow Super Giants,Lucknow Super Giants,allrounder,50.24,36.58413932293611,40.76116666666667,0,1,10.67,0,0,0,209.57,Lucknow Super Giants
1426292,A Badoni,25.25,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Kolkata Knight Riders,Lucknow Super Giants,Lucknow,field,Lucknow Super Giants,Kolkata Knight Riders,allrounder,47.09,38.22010923584599,40.76116666666667,0,1,10.67,0,0,0,193.92,Lucknow Super Giants
1426295,A Badoni,127.25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Lucknow Super Giants,Sunrisers Hyderabad,Hyderabad,bat,Lucknow Super Giants,Sunrisers Hyderabad,allrounder,50.29,45.002852687357496,46.08275862068965,1,0,83.55,0,0,0,201.74,Lucknow Super Giants
1426302,A Badoni,6.9,"Arun Jaitley Stadium, Delhi",Delhi Capitals,Lucknow Super Giants,Delhi,field,Lucknow Super Giants,Delhi Capitals,allrounder,41.0,48.84371761035394,49.96931818181818,0,1,10.67,0,0,0,210.23,Lucknow Super Giants
1426305,A Badoni,47.3,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai,field,Mumbai Indians,Lucknow Super Giants,allrounder,45.12,48.20052644940717,46.410082304526746,1,0,48.2,0,0,0,237.59,Lucknow Super Giants
1082591,A Choudhary,39.9,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,unknown,39.9,0.0,43.05868421052632,0,1,32.45,0,0,0,257.61999999999995,Royal Challengers Bangalore
1082621,A Choudhary,23.25,M Chinnaswamy Stadium,Royal Challengers Bangalore,Gujarat Lions,Bangalore,field,Gujarat Lions,Gujarat Lions,unknown,31.575,11.773327906756016,43.496610169491525,1,0,23.25,1,0,0,130.87,Royal Challengers Bangalore
1082628,A Choudhary,25.0,Wankhede Stadium,Mumbai Indians,Royal Challengers Bangalore,Mumbai,bat,Royal Challengers Bangalore,Mumbai Indians,unknown,29.383333333333336,9.149635694022647,46.55545808966862,1,0,32.45,1,0,0,135.99,Royal Challengers Bangalore
1082633,A Choudhary,64.6,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Bangalore,field,Royal Challengers Bangalore,Kings XI Punjab,unknown,38.1875,19.12757063333797,43.496610169491525,0,1,64.6,1,0,0,154.76,Royal Challengers Bangalore
1082636,A Choudhary,35.0,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Bangalore,field,Kolkata Knight Riders,Kolkata Knight Riders,unknown,37.55,16.62618416835324,43.496610169491525,1,0,35.0,1,0,0,120.44,Royal Challengers Bangalore
1136569,A Dananjaya,4.6,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Mumbai,field,Delhi Daredevils,Delhi Daredevils,unknown,4.6,0.0,46.55545808966862,1,0,4.6,1,0,0,225.13,Mumbai Indians
1426293,A Kamboj,25.0,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Mumbai Indians,Mumbai,field,Mumbai Indians,Mumbai Indians,unknown,25.0,0.0,46.410082304526746,0,1,17.433333333333334,0,0,0,275.07,Mumbai Indians
1426298,A Kamboj,27.3,"Eden Gardens, Kolkata",Kolkata Knight Riders,Mumbai Indians,Kolkata,field,Mumbai Indians,Kolkata Knight Riders,unknown,26.15,1.626345596729061,50.09178674351585,0,1,17.433333333333334,0,0,0,210.25,Mumbai Indians
1426305,A Kamboj,0.0,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Mumbai Indians,Mumbai,field,Mumbai Indians,Lucknow Super Giants,unknown,17.433333333333334,15.14144422878258,46.410082304526746,0,1,17.433333333333334,0,0,0,222.3,Mumbai Indians
1304050,A Manohar,35.25,"Wankhede Stadium, Mumbai",Lucknow Super Giants,Gujarat Titans,Mumbai,field,Gujarat Titans,Gujarat Titans,allrounder,35.25,0.0,46.410082304526746,0,1,13.43,0,0,0,94.59,Sunrisers Hyderabad
1304056,A Manohar,1.15,"Maharashtra Cricket Association Stadium, Pune",Gujarat Titans,Delhi Capitals,Pune,field,Delhi Capitals,Gujarat Titans,allrounder,18.2,24.112341238461276,45.27287234042553,1,0,8.174999999999999,0,0,0,134.33,Sunrisers Hyderabad
1304067,A Manohar,78.25,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Sunrisers Hyderabad,Mumbai,field,Sunrisers Hyderabad,Sunrisers Hyderabad,allrounder,38.21666666666667,38.6355190638528,45.94578454332552,1,0,78.25,0,0,0,242.12,Sunrisers Hyderabad
1304070,A Manohar,89.44999999999999,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Rajasthan Royals,Mumbai,field,Rajasthan Royals,Gujarat Titans,allrounder,51.025,40.63679572341631,45.94578454332552,1,0,72.25,0,0,0,267.42999999999995,Sunrisers Hyderabad
1304075,A Manohar,25.8,"Maharashtra Cricket Association Stadium, Pune",Chennai Super Kings,Gujarat Titans,Pune,field,Gujarat Titans,Gujarat Titans,allrounder,45.98,36.9563526338842,45.27287234042553,0,1,13.43,0,0,0,262.02,Sunrisers Hyderabad
1304081,A Manohar,2.3,"Dr DY Patil Sports Academy, Mumbai",Gujarat Titans,Kolkata Knight Riders,Navi Mumbai,bat,Gujarat Titans,Gujarat Titans,allrounder,39.39,41.94865015706703,45.94578454332552,1,0,18.2,0,0,0,251.63,Sunrisers Hyderabad
1304086,A Manohar,0.0,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,Gujarat Titans,Mumbai,field,Gujarat Titans,Gujarat Titans,allrounder,39.16,42.21305189156548,46.410082304526746,0,1,13.43,0,0,0,216.52,Sunrisers Hyderabad
1359487,A Manohar,34.099999999999994,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Kolkata Knight Riders,Ahmedabad,bat,Gujarat Titans,Kolkata Knight Riders,allrounder,30.329999999999995,36.17837061007584,44.98702290076336,1,0,18.2,0,0,0,287.05,Sunrisers Hyderabad
1359497,A Manohar,55.05,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Rajasthan Royals,Ahmedabad,field,Rajasthan Royals,Rajasthan Royals,allrounder,23.45,22.99309679012376,44.98702290076336,1,0,72.25,0,0,0,292.30999999999995,Sunrisers Hyderabad
1359504,A Manohar,3.45,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Gujarat Titans,Lucknow Super Giants,Lucknow,bat,Gujarat Titans,Gujarat Titans,allrounder,18.98,24.542325684417108,40.76116666666667,1,0,3.45,0,0,0,238.75999999999996,Sunrisers Hyderabad
1359509,A Manohar,90.3,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Mumbai Indians,Ahmedabad,field,Mumbai Indians,Gujarat Titans,allrounder,36.58,37.6457932576802,44.98702290076336,1,0,90.3,0,0,0,261.68,Sunrisers Hyderabad
1359518,A Manohar,37.9,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,Gujarat Titans,Ahmedabad,bat,Delhi Capitals,Delhi Capitals,allrounder,44.16,31.800892283079104,44.98702290076336,0,1,13.43,0,0,0,203.09,Sunrisers Hyderabad
1359531,A Manohar,2.3,"Wankhede Stadium, Mumbai",Mumbai Indians,Gujarat Titans,Mumbai,field,Gujarat Titans,Mumbai Indians,allrounder,37.8,37.06074405621128,46.410082304526746,0,1,13.43,0,0,0,222.29,Sunrisers Hyderabad
1426262,A Manohar,1.15,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,Gujarat Titans,Jaipur,field,Gujarat Titans,Gujarat Titans,allrounder,27.02,38.59602634987182,44.3706572769953,0,1,13.43,0,0,0,215.63,Sunrisers Hyderabad
1426270,A Manohar,15.2,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,Delhi Capitals,Ahmedabad,field,Delhi Capitals,Delhi Capitals,allrounder,29.37,37.13208854885488,44.98702290076336,1,0,8.174999999999999,0,0,0,161.81,Sunrisers Hyderabad
980983,A Mishra,50.0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Hyderabad,field,Delhi Daredevils,Delhi Daredevils,allrounder,50.0,0.0,43.05868421052632,0,1,15.39,0,0,0,242.15,Delhi Daredevils
980993,A Mishra,26.15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Delhi Daredevils,Visakhapatnam,field,Delhi Daredevils,Mumbai Indians,allrounder,38.075,16.864496731299162,42.10658914728682,0,1,15.39,0,0,0,81.15,Delhi Daredevils
980997,A Mishra,0.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,Delhi Daredevils,Visakhapatnam,field,Rising Pune Supergiants,Rising Pune Supergiants,allrounder,25.383333333333336,25.00881511254248,42.10658914728682,1,0,15.39,0,0,0,74.77000000000001,Delhi Daredevils
981003,A Mishra,25.0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Raipur,field,Delhi Daredevils,Delhi Daredevils,allrounder,25.2875,20.42051154272749,39.820238095238096,0,1,20.0,0,0,0,161.9,Delhi Daredevils
981011,A Mishra,0.0,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Raipur,field,Royal Challengers Bangalore,Royal Challengers Bangalore,allrounder,20.23,20.99141491181573,39.820238095238096,1,0,22.7625,0,0,0,154.26999999999998,Delhi Daredevils
1082595,A Mishra,9.2,M.Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,Bengaluru,bat,Royal Challengers Bangalore,Royal Challengers Bangalore,allrounder,12.07,12.89416534716381,46.90691823899371,0,1,15.39,0,0,0,127.26,Delhi Daredevils
1082599,A Mishra,83.0,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Delhi Daredevils,Pune,field,Rising Pune Supergiant,Delhi Daredevils,allrounder,23.44,34.8262544641252,44.07201492537313,1,0,15.39,0,0,0,147.61999999999998,Delhi Daredevils
1082605,A Mishra,25.0,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,Delhi,bat,Delhi Daredevils,Delhi Daredevils,allrounder,28.44,32.324418014869195,46.61829896907216,1,0,12.5,0,0,0,80.60000000000001,Delhi Daredevils
1082608,A Mishra,25.0,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Delhi,bat,Delhi Daredevils,Kolkata Knight Riders,allrounder,28.44,32.324418014869195,46.61829896907216,1,0,44.333333333333336,0,0,0,129.81,Delhi Daredevils
1082611,A Mishra,0.0,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Hyderabad,bat,Sunrisers Hyderabad,Sunrisers Hyderabad,allrounder,28.44,32.324418014869195,43.05868421052632,0,1,15.39,0,0,0,181.13,Delhi Daredevils
1082614,A Mishra,50.0,Wankhede Stadium,Mumbai Indians,Delhi Daredevils,Mumbai,field,Delhi Daredevils,Mumbai Indians,allrounder,36.6,31.38948868650141,46.55545808966862,0,1,15.39,1,0,0,161.17,Delhi Daredevils
1082622,A Mishra,0.0,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata,field,Kolkata Knight Riders,Kolkata Knight Riders,allrounder,20.0,20.9165006633519,46.74844890510949,1,0,15.39,1,0,0,71.4,Delhi Daredevils
1082626,A Mishra,4.6,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Chandigarh,field,Kings XI Punjab,Kings XI Punjab,allrounder,15.919999999999996,21.67330154821827,42.67303921568627,1,0,15.39,0,0,0,86.85000000000001,Delhi Daredevils
1082630,A Mishra,25.0,Feroz Shah Kotla,Delhi Daredevils,Sunrisers Hyderabad,Delhi,field,Delhi Daredevils,Delhi Daredevils,allrounder,15.919999999999998,21.67330154821827,46.61829896907216,0,1,20.0,0,0,0,91.06000000000002,Delhi Daredevils
1082632,A Mishra,0.0,Feroz Shah Kotla,Delhi Daredevils,Gujarat Lions,Delhi,field,Delhi Daredevils,Delhi Daredevils,allrounder,15.919999999999998,21.67330154821827,46.61829896907216,0,1,0.0,0,0,0,103.46,Delhi Daredevils
1082635,A Mishra,35.35,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Delhi,field,Delhi Daredevils,Mumbai Indians,allrounder,12.989999999999998,16.21790676998732,46.61829896907216,0,1,59.175,0,0,0,56.26000000000001,Delhi Daredevils
1082640,A Mishra,46.2,Green Park,Gujarat Lions,Delhi Daredevils,Kanpur,field,Delhi Daredevils,Delhi Daredevils,allrounder,22.23,19.744353623251392,47.98072289156626,0,1,15.39,0,0,0,94.14,Delhi Daredevils
1082642,A Mishra,22.95,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiant,Delhi,bat,Delhi Daredevils,Delhi Daredevils,allrounder,25.9,17.18804090057969,46.61829896907216,1,0,22.95,0,0,0,131.70999999999998,Delhi Daredevils
1082646,A Mishra,16.049999999999997,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,Delhi,bat,Royal Challengers Bangalore,Royal Challengers Bangalore,allrounder,24.11,17.76166518094518,46.61829896907216,0,1,22.7625,0,0,0,149.6,Delhi Daredevils
1136562,A Mishra,0.0,Punjab Cricket Association IS Bindra Stadium,Delhi Daredevils,Kings XI Punjab,Chandigarh,field,Kings XI Punjab,Kings XI Punjab,allrounder,24.11,17.76166518094518,45.36238095238095,1,0,12.5,0,0,0,117.91,Delhi Daredevils
1136582,A Mishra,1.15,Arun Jaitley Stadium,Kings XI Punjab,Delhi Daredevils,Delhi,field,Delhi Daredevils,Kings XI Punjab,allrounder,17.269999999999996,18.89975528942109,44.9955,0,1,15.39,0,0,0,77.12,Delhi Daredevils
1136586,A Mishra,83.0,Arun Jaitley Stadium,Delhi Daredevils,Kolkata Knight Riders,Delhi,field,Kolkata Knight Riders,Delhi Daredevils,allrounder,24.629999999999995,34.064068312519574,44.9955,1,0,44.333333333333336,0,0,0,68.50999999999999,Delhi Daredevils
1136590,A Mishra,25.0,Maharashtra Cricket Association Stadium,Chennai Super Kings,Delhi Daredevils,Pune,field,Delhi Daredevils,Chennai Super Kings,allrounder,25.04,34.051127000438626,44.07201492537313,0,1,15.39,0,0,0,39.75,Delhi Daredevils
1136592,A Mishra,25.0,Arun Jaitley Stadium,Delhi Daredevils,Rajasthan Royals,Delhi,field,Rajasthan Royals,Delhi Daredevils,allrounder,26.829999999999995,33.69376054998908,44.9955,1,0,16.666666666666668,0,0,0,36.41,Delhi Daredevils
1136596,A Mishra,50.0,Rajiv Gandhi International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Hyderabad,bat,Delhi Daredevils,Sunrisers Hyderabad,allrounder,36.83,31.056714249900946,44.50268987341772,1,0,20.0,1,0,0,43.81,Delhi Daredevils
1136602,A Mishra,0.0,Arun Jaitley Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi,bat,Delhi Daredevils,Sunrisers Hyderabad,allrounder,36.6,31.38948868650141,44.9955,1,0,20.0,0,0,0,33.01,Delhi Daredevils
1136605,A Mishra,25.0,Arun Jaitley Stadium,Delhi Daredevils,Royal Challengers Bangalore,Delhi,field,Royal Challengers Bangalore,Royal Challengers Bangalore,allrounder,25.0,17.6776695296637,44.9955,1,0,22.7625,0,0,0,16.19,Delhi Daredevils
1136612,A Mishra,50.0,Arun Jaitley Stadium,Delhi Daredevils,Chennai Super Kings,Delhi,field,Chennai Super Kings,Delhi Daredevils,allrounder,30.0,20.916500663351897,44.9955,1,0,34.475,0,0,0,25.96,Delhi Daredevils
1136615,A Mishra,83.0,Arun Jaitley Stadium,Delhi Daredevils,Mumbai Indians,Delhi,bat,Delhi Daredevils,Delhi Daredevils,allrounder,41.6,31.06927742964101,44.9955,1,0,59.175,0,0,0,42.75,Delhi Daredevils
1175360,A Mishra,50.0,Arun Jaitley Stadium,Delhi Capitals,Chennai Super Kings,Delhi,bat,Delhi Capitals,Chennai Super Kings,allrounder,41.6,31.06927742964101,44.9955,0,1,34.475,0,0,0,79.47,Delhi Daredevils
1175365,A Mishra,25.0,Arun Jaitley Stadium,Kolkata Knight Riders,Delhi Capitals,Delhi,field,Delhi Capitals,Delhi Capitals,allrounder,46.6,23.88095475478315,44.9955,1,0,41.83,0,0,0,53.61,Delhi Daredevils
1178405,A Mishra,0.0,Rajiv Gandhi International Stadium,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,field,Sunrisers Hyderabad,Delhi Capitals,allrounder,41.6,31.06927742964101,44.50268987341772,1,0,20.0,1,0,0,65.53,Delhi Daredevils
1178409,A Mishra,37.9,Arun Jaitley Stadium,Mumbai Indians,Delhi Capitals,Delhi,bat,Mumbai Indians,Mumbai Indians,allrounder,39.17999999999999,30.720709627220533,44.9955,0,1,41.83,0,0,0,85.85999999999999,Delhi Daredevils
1178412,A Mishra,0.0,Arun Jaitley Stadium,Kings XI Punjab,Delhi Capitals,Delhi,field,Delhi Capitals,Delhi Capitals,allrounder,22.579999999999995,22.42837488539909,44.9955,1,0,41.83,0,0,0,64.46,Delhi Daredevils
1178415,A Mishra,0.0,Sawai Mansingh Stadium,Rajasthan Royals,Delhi Capitals,Jaipur,field,Delhi Capitals,Delhi Capitals,allrounder,12.579999999999997,17.819427600234558,42.679522184300346,1,0,41.83,0,0,0,41.17999999999999,Delhi Daredevils
1178421,A Mishra,50.0,Arun Jaitley Stadium,Delhi Capitals,Royal Challengers Bangalore,Delhi,bat,Delhi Capitals,Delhi Capitals,allrounder,17.579999999999995,24.44958077350205,44.9955,0,1,22.7625,0,0,0,27.86,Delhi Daredevils
1178425,A Mishra,15.2,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,Delhi Capitals,Chennai,field,Delhi Capitals,Chennai Super Kings,allrounder,20.62,22.591635620291,41.65044080604534,1,0,41.83,0,0,0,60.59999999999999,Delhi Daredevils
1178428,A Mishra,83.0,Arun Jaitley Stadium,Rajasthan Royals,Delhi Capitals,Delhi,bat,Rajasthan Royals,Delhi Capitals,allrounder,29.64,36.15035269537492,44.9955,0,1,41.83,0,0,0,73.47,Delhi Daredevils
1181766,A Mishra,26.15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,field,Delhi Capitals,Delhi Capitals,allrounder,34.87,32.49722295827753,42.10658914728682,1,0,41.83,0,0,0,46.82999999999999,Delhi Daredevils
